6.25,12.5,18.75,25,0.667123,0.685889,0.802376,0.776949,1,1,1,1,
6.25,12.5,18.75,25,0.559868,0.457259,0.471161,0.444373,1,1,1,1,
6.5,13,19.5,26,0.809868,0.957259,1,1,1,1,1,1,
6.5,13,19.5,26,0.809868,0.957259,0.886665,0.760783,1,1,1,1,
6.5,13,19.5,26,0.809868,0.957259,0.886665,0.71874,1,1,1,1,
6.5,13,19.5,26,0.737956,0.653842,0.506666,0.369582,1,1,1,1,
6.75,13.5,20.25,27,0.987956,1,1,1,1,1,1,1,
6.75,13.5,20.25,27,0.987956,1,1,0.995388,1,1,1,1,
6.75,13.5,20.25,27,0.987956,0.912464,0.656861,0.497694,1,1,1,1,
6.75,13.5,20.25,27,0.987956,0.912464,0.656861,0.472562,1,1,1,1,
6.75,13.5,20.25,27,0.987956,0.912464,0.656861,0.453361,1,1,1,1,
6.75,13.5,20.25,27,0.973658,0.912464,0.646501,0.387417,1,1,1,1,
6.75,13.5,20.25,27,0.848121,0.877245,0.646501,0.361268,1,1,1,1,
6.75,13.5,20.25,27,0.75653,0.626335,0.369429,0.186943,1,1,1,1,
7,14,21,28,1,1,1,1,1,1,1,1,
7,14,21,28,1,0.998502,0.839778,0.750025,1,1,1,1,
7,14,21,28,0.84034,0.665668,0.479873,0.375013,1,1,1,1,
7,14,21,28,0.84034,0.665668,0.479873,0.322317,1,1,1,1,
7,14,21,28,0.84034,0.665668,0.479873,0.321711,1,1,1,1,
7.25,14.5,21.75,29,1,1,1,1,1,1,1,1,
7.25,14.5,21.75,29,1,0.973579,0.727768,0.569283,1,1,1,1,
7.25,14.5,21.75,29,0.849133,0.649053,0.415868,0.284642,1,1,1,1,
7.25,14.5,21.75,29,0.849133,0.649053,0.415868,0.268943,1,1,1,1,
7.5,15,22.5,30,1,1,1,1,1,1,1,1,
7.5,15,22.5,30,1,1,0.965276,0.862029,1,1,1,1,
7.5,15,22.5,30,1,1,0.965276,0.848914,1,1,1,1,
7.5,15,22.5,30,1,0.870523,0.619703,0.424457,1,1,1,1,
7.5,15,22.5,30,1,0.870523,0.619703,0.421536,1,1,1,1,
7.5,15,22.5,30,1,0.743319,0.401536,0.210768,1,1,1,1,
7.5,15,22.5,30,0.86322,0.495546,0.229449,0.105384,1,1,1,1,
7.5,15,22.5,30,0.856004,0.463452,0.204818,0.0844234,1,1,1,1,
7.5,15,22.5,30,0.856004,0.463452,0.204818,0.0834542,1,1,1,1,
7.5,15,22.5,30,0.856004,0.463452,0.204818,0.0834129,1,1,1,1,
7.5,15,22.5,30,0.856004,0.432305,0.135867,0.0417065,1,1,1,1,
7.5,15,22.5,30,0.752363,0.288203,0.0776385,0.0208532,1,1,1,1,
7.5,15,22.5,30,0.670808,0.266463,0.0713347,0.0174085,1,1,1,1,
7.5,15,22.5,30,0.536646,0.177642,0.0407627,0.00870424,1,1,1,1,
7.75,15.5,23.25,31,0.786646,0.677642,0.790763,1,1,1,1,1,
7.75,15.5,23.25,31,0.786646,0.677642,0.790763,0.993246,1,1,1,1,
7.75,15.5,23.25,31,0.786646,0.600654,0.516403,0.496623,1,1,1,1,
7.75,15.5,23.25,31,0.786646,0.600654,0.516403,0.472632,1,1,1,1,
8,16,24,32,1,1,1,1,1,1,1,1,
8,16,24,32,1,1,1,0.996798,1,1,1,1,
8,16,24,32,1,1,1,0.994753,1,1,1,1,
8,16,24,32,1,0.880712,0.657127,0.497887,1,1,1,1,
8,16,24,32,1,0.880712,0.657127,0.467007,1,1,1,1,
8,16,24,32,1,0.880712,0.657127,0.45988,1,1,1,1,
8,16,24,32,1,0.838768,0.523735,0.31449,1,1,1,1,
8,16,24,32,0.841704,0.602329,0.351606,0.187933,1,1,1,1,
8,16,24,32,0.788642,0.494478,0.247376,0.117636,1,1,1,1,
8,16,24,32,0.664423,0.374337,0.170186,0.0723492,1,1,1,1,
8,16,24,32,0.664423,0.374337,0.168671,0.0631698,1,1,1,1,
8,16,24,32,0.664423,0.374337,0.168671,0.0605716,1,1,1,1,
8,16,24,32,0.664423,0.374337,0.168671,0.0535221,1,1,1,1,
8.25,16.5,24.75,33,0.914423,0.874337,0.918671,1,1,1,1,1,
8.25,16.5,24.75,33,0.914423,0.874337,0.918671,0.984093,1,1,1,1,
8.25,16.5,24.75,33,0.905131,0.674515,0.53833,0.508812,1,1,1,1,
8.25,16.5,24.75,33,0.905131,0.674515,0.53833,0.500452,1,1,1,1,
8.25,16.5,24.75,33,0.858923,0.609835,0.427867,0.352495,1,1,1,1,
8.25,16.5,24.75,33,0.790279,0.575855,0.375382,0.259532,1,1,1,1,
8.5,17,25.5,34,1,1,1,1,1,1,1,1,
8.5,17,25.5,34,0.925262,0.899133,0.901018,0.873599,1,1,1,1,
8.5,17,25.5,34,0.901309,0.740944,0.6887,0.645302,1,1,1,1,
8.5,17,25.5,34,0.807327,0.623322,0.505664,0.426693,1,1,1,1,
8.5,17,25.5,34,0.645862,0.415548,0.288951,0.213346,1,1,1,1,
8.5,17,25.5,34,0.645862,0.415548,0.288951,0.189689,1,1,1,1,
8.75,17.5,26.25,35,0.895862,0.915548,1,1,1,1,1,1,
8.75,17.5,26.25,35,0.895862,0.863044,0.866678,0.80187,1,1,1,1,
8.75,17.5,26.25,35,0.895862,0.863044,0.866678,0.792849,1,1,1,1,
8.75,17.5,26.25,35,0.895862,0.863044,0.851757,0.692622,1,1,1,1,
8.75,17.5,26.25,35,0.895862,0.863044,0.851757,0.662498,1,1,1,1,
8.75,17.5,26.25,35,0.895862,0.697703,0.525276,0.331249,1,1,1,1,
8.75,17.5,26.25,35,0.836288,0.602,0.422561,0.259106,1,1,1,1,
8.75,17.5,26.25,35,0.836288,0.602,0.422561,0.257344,1,1,1,1,
8.75,17.5,26.25,35,0.725752,0.502701,0.341446,0.19482,1,1,1,1,
8.75,17.5,26.25,35,0.712909,0.481054,0.296684,0.152051,1,1,1,1,
8.75,17.5,26.25,35,0.712909,0.481054,0.288837,0.127584,1,1,1,1,
8.75,17.5,26.25,35,0.712909,0.470151,0.223589,0.0852962,1,1,1,1,
8.75,17.5,26.25,35,0.703863,0.400519,0.190182,0.0678301,1,1,1,1,
8.75,17.5,26.25,35,0.644769,0.3437,0.158476,0.0537572,1,1,1,1,
8.75,17.5,26.25,35,0.644769,0.304522,0.122029,0.0378213,1,1,1,1,
9,18,27,36,0.894769,0.804522,0.872029,1,1,1,1,1,
9,18,27,36,0.876783,0.700979,0.672979,0.700647,1,1,1,1,
9,18,27,36,0.876783,0.700979,0.672979,0.687528,1,1,1,1,
9,18,27,36,0.782453,0.682013,0.656045,0.609182,1,1,1,1,
9,18,27,36,0.695839,0.545134,0.493526,0.431134,1,1,1,1,
9,18,27,36,0.695839,0.536981,0.443364,0.35005,1,1,1,1,
9.25,18.5,27.75,37,0.945839,1,1,1,1,1,1,1,
9.25,18.5,27.75,37,0.83019,0.794112,0.7597,0.701444,1,1,1,1,
9.25,18.5,27.75,37,0.83019,0.794112,0.7597,0.672144,1,1,1,1,
9.25,18.5,27.75,37,0.83019,0.785371,0.707575,0.575502,1,1,1,1,
9.25,18.5,27.75,37,0.743002,0.597469,0.449959,0.31004,1,1,1,1,
9.25,18.5,27.75,37,0.743002,0.597469,0.449959,0.277584,1,1,1,1,
9.25,18.5,27.75,37,0.648922,0.477069,0.335218,0.19888,1,1,1,1,
9.25,18.5,27.75,37,0.648922,0.477069,0.334432,0.177634,1,1,1,1,
9.25,18.5,27.75,37,0.577652,0.367405,0.223962,0.112931,1,1,1,1,
9.5,19,28.5,38,0.827652,0.867405,0.973962,1,1,1,1,1,
9.5,19,28.5,38,0.827652,0.867405,0.913214,0.85011,1,1,1,1,
9.5,19,28.5,38,0.725973,0.590951,0.521837,0.425055,1,1,1,1,
9.5,19,28.5,38,0.725973,0.590951,0.521837,0.411896,1,1,1,1,
9.5,19,28.5,38,0.725973,0.590951,0.521837,0.405622,1,1,1,1,
9.5,19,28.5,38,0.725973,0.498732,0.333177,0.202811,1,1,1,1,
9.5,19,28.5,38,0.725973,0.498732,0.333177,0.188813,1,1,1,1,
9.75,19.5,29.25,39,0.975973,0.998732,1,1,1,1,1,1,
9.75,19.5,29.25,39,0.975973,0.998732,1,0.91682,1,1,1,1,
9.75,19.5,29.25,39,0.830512,0.665821,0.597654,0.533662,1,1,1,1,
9.75,19.5,29.25,39,0.830512,0.665821,0.569392,0.442588,1,1,1,1,
9.75,19.5,29.25,39,0.830512,0.644328,0.462894,0.322517,1,1,1,1,
9.75,19.5,29.25,39,0.66441,0.438999,0.303633,0.201027,1,1,1,1,
9.75,19.5,29.25,39,0.531528,0.292666,0.173504,0.100513,1,1,1,1,
9.75,19.5,29.25,39,0.531528,0.292666,0.173504,0.0997014,1,1,1,1,
9.75,19.5,29.25,39,0.531528,0.259052,0.112914,0.0498507,1,1,1,1,
10,20,30,40,0.781528,0.759052,0.862914,1,1,1,1,1,
10,20,30,40,0.781528,0.759052,0.862914,0.993269,1,1,1,1,
10,20,30,40,0.781528,0.759052,0.862914,0.944672,1,1,1,1,
10,20,30,40,0.755674,0.61255,0.536449,0.472336,1,1,1,1,
10,20,30,40,0.660189,0.468671,0.391091,0.32577,1,1,1,1,
10,20,30,40,0.660189,0.468671,0.391091,0.31086,1,1,1,1,
10,20,30,40,0.650147,0.375465,0.24283,0.15543,1,1,1,1,
10.25,20.5,30.75,41,0.900147,0.875465,0.99283,1,1,1,1,1,
10.25,20.5,30.75,41,0.900147,0.875465,0.99283,0.997619,1,1,1,1,
10.25,20.5,30.75,41,0.900147,0.875465,0.99283,0.878874,1,1,1,1,
10.25,20.5,30.75,41,0.900147,0.789931,0.653724,0.467245,1,1,1,1,
10.5,21,31.5,42,1,1,1,1,1,1,1,1,
10.5,21,31.5,42,1,1,1,0.980164,1,1,1,1,
10.5,21,31.5,42,1,0.930795,0.829525,0.723287,1,1,1,1,
10.5,21,31.5,42,1,0.930795,0.829525,0.720891,1,1,1,1,
10.5,21,31.5,42,1,0.834854,0.545125,0.360445,1,1,1,1,
10.5,21,31.5,42,0.856687,0.556569,0.3115,0.180223,1,1,1,1,
10.5,21,31.5,42,0.856687,0.556569,0.3115,0.160508,1,1,1,1,
10.5,21,31.5,42,0.856687,0.556569,0.3115,0.158204,1,1,1,1,
10.75,21.5,32.25,43,1,1,1,1,1,1,1,1,
11,22,33,44,1,1,1,1,1,1,1,1,
11,22,33,44,1,1,1,0.981524,1,1,1,1,
11,22,33,44,1,1,1,0.918693,1,1,1,1,
11,22,33,44,1,0.919343,0.785423,0.660497,1,1,1,1,
11,22,33,44,1,0.919343,0.785423,0.656602,1,1,1,1,
11.25,22.5,33.75,45,1,1,1,1,1,1,1,1,
11.25,22.5,33.75,45,1,0.992791,0.829632,0.698601,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.661861,0.474076,0.3493,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.661861,0.474076,0.329601,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.661861,0.474076,0.314053,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.520945,0.290746,0.157026,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.520945,0.290746,0.143504,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.520945,0.290746,0.142738,1,1,1,1,
11.25,22.5,33.75,45,0.845886,0.462114,0.190022,0.0713688,1,1,1,1,
11.25,22.5,33.75,45,0.682618,0.333159,0.135385,0.0490675,1,1,1,1,
11.25,22.5,33.75,45,0.682618,0.333159,0.135385,0.047656,1,1,1,1,
11.25,22.5,33.75,45,0.682618,0.27287,0.092573,0.0285751,1,1,1,1,
11.25,22.5,33.75,45,0.682618,0.27287,0.092573,0.0262954,1,1,1,1,
11.25,22.5,33.75,45,0.682618,0.27287,0.092573,0.0260191,1,1,1,1,
11.25,22.5,33.75,45,0.682618,0.241096,0.060142,0.0130096,1,1,1,1,
